,timestamp,datetime,BrowerAHU2/DA-T,BrowerAHU2/OA-T
321,1389718800000.0,2014-01-14 09:00:00,71.54959869384766,53.337623596191406
322,1389722400000.0,2014-01-14 10:00:00,71.22461700439453,57.8914680480957
323,1389726000000.0,2014-01-14 11:00:00,69.35631561279297,62.12144470214844
324,1389729600000.0,2014-01-14 12:00:00,69.19490051269531,62.38043212890625
325,1389733200000.0,2014-01-14 13:00:00,68.58866119384766,65.0318832397461
326,1389736800000.0,2014-01-14 14:00:00,68.59745788574219,65.86248016357422
327,1389740400000.0,2014-01-14 15:00:00,67.73001861572266,65.21939086914062
328,1389744000000.0,2014-01-14 16:00:00,68.78890228271484,63.781349182128906
329,1389747600000.0,2014-01-14 17:00:00,68.98983764648438,61.907691955566406
330,1389751200000.0,2014-01-14 18:00:00,71.05371856689453,58.4839973449707
331,1389754800000.0,2014-01-14 19:00:00,70.4195785522461,57.657161712646484
332,1389758400000.0,2014-01-14 20:00:00,71.19461059570312,56.64169692993164
333,1389762000000.0,2014-01-14 21:00:00,73.51512908935547,55.397769927978516
334,1389765600000.0,2014-01-14 22:00:00,73.08453369140625,55.058372497558594
335,1389769200000.0,2014-01-14 23:00:00,71.90892028808594,52.709373474121094
336,1389772800000.0,2014-01-15 00:00:00,69.27493286132812,50.75743865966797
337,1389776400000.0,2014-01-15 01:00:00,68.8781967163086,50.116424560546875
338,1389780000000.0,2014-01-15 02:00:00,69.00369262695312,61.76900100708008
339,1389783600000.0,2014-01-15 03:00:00,69.1322250366211,62.323673248291016
340,1389787200000.0,2014-01-15 04:00:00,69.77764129638672,62.5722541809082
341,1389790800000.0,2014-01-15 05:00:00,70.58993530273438,62.17977523803711
342,1389794400000.0,2014-01-15 06:00:00,61.40968322753906,59.061031341552734
343,1389798000000.0,2014-01-15 07:00:00,70.23847198486328,56.90193176269531
344,1389801600000.0,2014-01-15 08:00:00,72.36923217773438,57.01195526123047
345,1389805200000.0,2014-01-15 09:00:00,70.65601348876953,62.40376281738281
346,1389808800000.0,2014-01-15 10:00:00,68.91923522949219,63.66149139404297
347,1389812400000.0,2014-01-15 11:00:00,69.13037872314453,67.0832290649414
348,1389816000000.0,2014-01-15 12:00:00,68.69695281982422,67.7175521850586
349,1389819600000.0,2014-01-15 13:00:00,71.3983383178711,69.92996215820312
350,1389823200000.0,2014-01-15 14:00:00,72.62789916992188,71.13859558105469
351,1389826800000.0,2014-01-15 15:00:00,71.8167495727539,71.5729751586914
352,1389830400000.0,2014-01-15 16:00:00,71.00408935546875,71.5864486694336
353,1389834000000.0,2014-01-15 17:00:00,71.1971664428711,70.08826446533203
354,1389837600000.0,2014-01-15 18:00:00,70.00312042236328,64.17936706542969
355,1389841200000.0,2014-01-15 19:00:00,62.4171142578125,58.88510513305664
356,1389844800000.0,2014-01-15 20:00:00,60.04386901855469,57.16161346435547
357,1389848400000.0,2014-01-15 21:00:00,69.55448913574219,56.34141540527344
358,1389852000000.0,2014-01-15 22:00:00,72.96440124511719,55.710533142089844
359,1389855600000.0,2014-01-15 23:00:00,71.6559829711914,55.27931594848633
360,1389859200000.0,2014-01-16 00:00:00,70.52010345458984,53.808712005615234
361,1389862800000.0,2014-01-16 01:00:00,70.11568450927734,54.971797943115234
362,1389866400000.0,2014-01-16 02:00:00,70.51667785644531,52.59131622314453
363,1389870000000.0,2014-01-16 03:00:00,70.1160888671875,54.591800689697266
364,1389873600000.0,2014-01-16 04:00:00,69.71461486816406,57.11063003540039
365,1389877200000.0,2014-01-16 05:00:00,69.51200103759766,58.55875778198242
366,1389880800000.0,2014-01-16 06:00:00,69.429931640625,52.02224349975586
367,1389884400000.0,2014-01-16 07:00:00,73.04710388183594,52.498191833496094
368,1389888000000.0,2014-01-16 08:00:00,71.3768310546875,55.70392608642578
369,1389891600000.0,2014-01-16 09:00:00,69.70194244384766,60.457496643066406
370,1389895200000.0,2014-01-16 10:00:00,68.3593978881836,61.16460037231445
371,1389898800000.0,2014-01-16 11:00:00,69.759765625,64.0094223022461
372,1389902400000.0,2014-01-16 12:00:00,68.6051025390625,66.45826721191406
373,1389906000000.0,2014-01-16 13:00:00,69.27288055419922,68.51042175292969
374,1389909600000.0,2014-01-16 14:00:00,71.60952758789062,69.89214324951172
375,1389913200000.0,2014-01-16 15:00:00,76.08990478515625,69.58905029296875
376,1389916800000.0,2014-01-16 16:00:00,74.66212463378906,70.21891021728516
377,1389920400000.0,2014-01-16 17:00:00,71.40714263916016,66.75289916992188
378,1389924000000.0,2014-01-16 18:00:00,70.20124053955078,65.414306640625
379,1389927600000.0,2014-01-16 19:00:00,66.95960235595703,61.54145050048828
380,1389931200000.0,2014-01-16 20:00:00,61.58272171020508,58.748878479003906
381,1389934800000.0,2014-01-16 21:00:00,71.21925354003906,57.70027160644531
382,1389938400000.0,2014-01-16 22:00:00,72.13074493408203,55.37776184082031
383,1389942000000.0,2014-01-16 23:00:00,71.78523254394531,56.64786911010742
384,1389945600000.0,2014-01-17 00:00:00,70.46620178222656,54.1365966796875
385,1389949200000.0,2014-01-17 01:00:00,70.26693725585938,52.472415924072266
386,1389952800000.0,2014-01-17 02:00:00,70.26524353027344,51.865692138671875
387,1389956400000.0,2014-01-17 03:00:00,70.264892578125,49.29677200317383
388,1389960000000.0,2014-01-17 04:00:00,69.46168518066406,47.5707893371582
389,1389963600000.0,2014-01-17 05:00:00,69.06532287597656,47.40809631347656
390,1389967200000.0,2014-01-17 06:00:00,72.84780883789062,48.708438873291016
391,1389970800000.0,2014-01-17 07:00:00,72.50680541992188,48.92127227783203
